#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      1.3000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                             464          1.7173181502417881E+007          6.8427379832597799E+000         -6.1572620167402201E+000         -7.9564549647040213E-006          3.5412434093756300E+000          4.5075175758024821E+000          2.6945308056026076E+000         -1.1594234714007855E-001          4.0762450629294117E-001          6.5542948200441353E-001 
                             465          1.7174257693133194E+007          6.8341749224649879E+000         -6.1658250775350121E+000         -7.9568246343032691E-006          3.5412696780497459E+000          4.5074952596456423E+000          2.6944671101759554E+000         -1.1635877645481142E-001          4.0676358980162619E-001          6.5542948200441342E-001 
                             466          1.7175441502920035E+007          6.8247596653485614E+000         -6.1752403346514386E+000         -7.9533529973127377E-006          3.5412453881981643E+000          4.5074430908486516E+000          2.6944896054806233E+000         -1.1700249529330810E-001          4.0595840537853756E-001          6.5542948200441342E-001 
                             467          1.7176743693685561E+007          6.8144005566118793E+000         -6.1855994433881207E+000         -7.9551391477560151E-006          3.5413422815181881E+000          4.5074252766622438E+000          2.6942869117473718E+000         -1.1725681187802826E-001          4.0486471641551020E-001          6.5542948200441364E-001 
                             468          1.7177929409205727E+007          6.8049816962921472E+000         -6.1950183037078528E+000         -7.9436088670100379E-006          3.5412111310205914E+000          4.5073415680865221E+000          2.6945073584547043E+000         -1.1829840209947388E-001          4.0409043452476334E-001          6.5542948200441353E-001 
                             469          1.7179061306703378E+007          6.7959750614746461E+000         -6.2040249385253539E+000         -7.9571116962234986E-006          3.5411836697799397E+000          4.5072966951454418E+000          2.6945398444654676E+000         -1.1893855900588469E-001          4.0310988419796684E-001          6.5542948200441353E-001 
                             470          1.7180129140485205E+007          6.7874757394632157E+000         -6.2125242605367843E+000         -7.9594054393760364E-006          3.5410998933134894E+000          4.5072358383872837E+000          2.6946769690192895E+000         -1.1975629432852651E-001          4.0240953062779938E-001          6.5542948200441353E-001 
                             471          1.7181139515695367E+007          6.7794251715164453E+000         -6.2205748284835547E+000         -7.9678993168125698E-006          3.5411896149524527E+000          4.5072375916924630E+000          2.6944984023939518E+000         -1.1991457984132321E-001          4.0156584310815024E-001          6.5542948200441353E-001 
                             472          1.7182250928426545E+007          6.7705810396689090E+000         -6.2294189603310910E+000         -7.9575585193855294E-006          3.5411976209252760E+000          4.5071974732938047E+000          2.6944623312489777E+000         -1.2040936839172882E-001          4.0080043304322366E-001          6.5542948200441353E-001 
                             473          1.7183473482430838E+007          6.7608545790189813E+000         -6.2391454209810187E+000         -7.9558535784555261E-006          3.5412045689922640E+000          4.5071363975880754E+000          2.6944178972621353E+000         -1.2094484642762651E-001          3.9979653798774528E-001          6.5542948200441364E-001 
                             474          1.7184586684348337E+007          6.7520003213280253E+000         -6.2479996786719747E+000         -7.9538649294194002E-006          3.5411605346700190E+000          4.5070832080951462E+000          2.6944793711601616E+000         -1.2163693462150300E-001          3.9907311635963361E-001          6.5542948200441353E-001 
                             475          1.7185649359537594E+007          6.7435436448321617E+000         -6.2564563551678383E+000         -7.9579128047131043E-006          3.5412408661171990E+000          4.5070627231995406E+000          2.6943084658179988E+000         -1.2183940557966830E-001          3.9819887498266615E-001          6.5542948200441353E-001 
                             476          1.7186651888890788E+007          6.7355753000922949E+000         -6.2644246999077051E+000         -7.9482408315475932E-006          3.5411787882224735E+000          4.5069897246554644E+000          2.6943961223354123E+000         -1.2252819558100848E-001          3.9756307770444893E-001          6.5542948200441364E-001 
                             477          1.7187754671179298E+007          6.7268037837734109E+000         -6.2731962162265891E+000         -7.9539873012687720E-006          3.5411873536513476E+000          4.5069452133325578E+000          2.6943567358162097E+000         -1.2301535842222099E-001          3.9664670618207554E-001          6.5542948200441342E-001 
                             478          1.7188967731696662E+007          6.7171573648059910E+000         -6.2828426351940090E+000         -7.9521333266994405E-006          3.5412007130659973E+000          4.5068839789099311E+000          2.6942993997755971E+000         -1.2352392337661887E-001          3.9578581096786236E-001          6.5542948200441353E-001 
                             479          1.7190072289277941E+007          6.7083767911425625E+000         -6.2916232088574375E+000         -7.9494032834811552E-006          3.5412043004306133E+000          4.5068375860251253E+000          2.6942690286039626E+000         -1.2403125604465194E-001          3.9490267245016231E-001          6.5542948200441364E-001 
                             480          1.7191126712485705E+007          6.6999961438899600E+000         -6.3000038561100400E+000         -7.9480868695844467E-006          3.5412172002069688E+000          4.5067861911523117E+000          2.6942175316148451E+000         -1.2447115706914087E-001          3.9408920372591716E-001          6.5542948200441364E-001 
