#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      2.5000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                             311          8.9546561369730644E+006          1.7127511462465744E+001         -7.8724885375342559E+000         -1.1811920301180207E-005          3.6820543730801871E+000          5.5185980161376884E+000          2.9184490983610969E+000         -1.6531457646904410E-001          1.9327821040584951E-002          4.4723183756851537E-001 
                             312          8.9558912196083255E+006          1.7112813594653371E+001         -7.8871864053466290E+000         -1.1900311276940880E-005          3.6812159480367019E+000          5.5187179714485994E+000          2.9201859261035223E+000         -1.6916107907307801E-001          1.7969584356036385E-002          4.4613937638031720E-001 
                             313          8.9572498105071150E+006          1.7096443528843956E+001         -7.9035564711560440E+000         -1.2049297418382368E-005          3.6801670380581757E+000          5.5188630364107665E+000          2.9223562785416588E+000         -1.7391742757273745E-001          1.6469748026173989E-002          4.4516132120837332E-001 
                             314          8.9579970355014503E+006          1.7087298864965845E+001         -7.9127011350341547E+000         -1.2238166479245007E-005          3.6793035906366192E+000          5.5187786503841485E+000          2.9240409803714629E+000         -1.7751919181534501E-001          1.5648232554255844E-002          4.4403661282204060E-001 
                             315          8.9588189829952177E+006          1.7077115035923708E+001         -7.9228849640762924E+000         -1.2389877844216160E-005          3.6790089821705623E+000          5.5190052986775786E+000          2.9247435214502904E+000         -1.7918318553527435E-001          1.4749465876252834E-002          4.4261144339093011E-001 
                             316          8.9597231252383608E+006          1.7065858754012734E+001         -7.9341412459872664E+000         -1.2449680342147186E-005          3.6779296698076869E+000          5.5190916594077724E+000          2.9269453265411398E+000         -1.8387315280630398E-001          1.3755846890690150E-002          4.4182473065112082E-001 
                             317          8.9607176817058213E+006          1.7053278948957079E+001         -7.9467210510429211E+000         -1.2648658439473729E-005          3.6772349210708346E+000          5.5192797124984807E+000          2.9284288505601981E+000         -1.8716045162064038E-001          1.2667341332020599E-002          4.4107296880230878E-001 
                             318          8.9618116938200239E+006          1.7039294776342025E+001         -7.9607052236579747E+000         -1.2782465964942830E-005          3.6764048033303878E+000          5.5195026796726987E+000          2.9302005696281999E+000         -1.9106016965444456E-001          1.1471850908693831E-002          4.4011414509529961E-001 
                             319          8.9624134004828371E+006          1.7031506218492783E+001         -7.9684937815072168E+000         -1.2944111027183949E-005          3.6754458456090084E+000          5.5194380029020342E+000          2.9320861466856258E+000         -1.9502988251497103E-001          1.0822393306997528E-002          4.3920759150296096E-001 
                             320          8.9630752778119296E+006          1.7022820159169022E+001         -7.9771798408309778E+000         -1.3123367340073691E-005          3.6745342277623858E+000          5.5195692255089979E+000          2.9339749936823543E+000         -1.9902912296768038E-001          1.0103927484250361E-002          4.3812884023796700E-001 
                             321          8.9638033428739328E+006          1.7013135307311405E+001         -7.9868646926885951E+000         -1.3302179108794806E-005          3.6738674002399287E+000          5.5197483234709370E+000          2.9353981977082371E+000         -2.0212268599280755E-001          9.3145903341234140E-003          4.3733808649193512E-001 
                             322          8.9639635171875730E+006          1.7010983015119024E+001         -7.9890169848809762E+000         -1.3437186921309575E-005          3.6733290339516085E+000          5.5194289936648584E+000          2.9363152653818387E+000         -2.0401176640074603E-001          9.1410501381304996E-003          4.3731622573178691E-001 
                             323          8.9641397089325786E+006          1.7008598761515120E+001         -7.9914012384848796E+000         -1.3532152734167655E-005          3.6728013188337334E+000          5.5195451488860394E+000          2.9374287732281785E+000         -2.0629965692675703E-001          8.9503592566064424E-003          4.3703974771806603E-001 
                             324          8.9643335198520850E+006          1.7005955193861361E+001         -7.9940448061386391E+000         -1.3639931436807021E-005          3.6724077170810911E+000          5.5196653853719262E+000          2.9382760949764068E+000         -2.0806180604732866E-001          8.7402774695093978E-003          4.3605076803772730E-001 
                             325          8.9645467118635420E+006          1.7003029781500974E+001         -7.9969702184990261E+000         -1.3721960501287128E-005          3.6720476705547309E+000          5.5197019347034573E+000          2.9390144626948929E+000         -2.0961325647208759E-001          8.5098714185773260E-003          4.3550926243833732E-001 
                             326          8.9647812230761424E+006          1.6999794701149227E+001         -8.0002052988507728E+000         -1.3794992213232678E-005          3.6717069047075133E+000          5.5197823946612656E+000          2.9397362243682337E+000         -2.1113941869191527E-001          8.2568447816208784E-003          4.3525028818582817E-001 
                             327          8.9650391854100041E+006          1.6996217792475154E+001         -8.0037822075248464E+000         -1.3866011446444259E-005          3.6719718967761228E+000          5.5199940630886486E+000          2.9393120744447052E+000         -2.1038250789852789E-001          7.9788486645512753E-003          4.3493553417816916E-001 
