#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      1.7000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                             107          1.1826344669423135E+007          1.6688693383142613E+001         -3.1130661685738659E-001         -5.2085385805635996E-007          4.3799307564954466E+000          4.8904606729699074E+000          1.2086276599466861E+000          3.2430563690782908E+000          9.8315216990220533E-001          6.7827649431062853E-001 
                             108          1.1841254204609398E+007          1.6676286230651183E+001         -3.2371376934881724E-001         -8.3216225968320274E-007          4.3953597883165614E+000          4.8990063298287874E+000          1.1820424247338959E+000          3.2959038446647373E+000          9.8560276660093415E-001          6.7822117086078415E-001 
                             109          1.1847218018683903E+007          1.6671032760091947E+001         -3.2896723990805299E-001         -8.8089106964184939E-007          4.4107965931410904E+000          4.9164772050763572E+000          1.1599042527086243E+000          3.3400433529298175E+000          9.8644560541066373E-001          6.7819988705551437E-001 
                             110          1.1849603544313705E+007          1.6670863820839660E+001         -3.2913617916033999E-001         -7.0818460374040426E-008          4.4127314968749216E+000          4.9287029250037619E+000          1.1621473052046631E+000          3.3355528469052511E+000          9.8656960363274881E-001          6.7819224066973571E-001 
                             110          1.1847695123809863E+007          1.6671001423924391E+001         -3.2899857607560890E-001         -6.5679796440975746E-008          4.4098140991808386E+000          4.9186422249049144E+000          1.1629517505434066E+000          3.3339475409258577E+000          9.8650246834421484E-001          6.7819848067419697E-001 
                             111          1.1848076807910632E+007          1.6670975514945354E+001         -3.2902448505464577E-001         -6.7880687161333638E-008          4.4105936311745015E+000          4.9220184151447341E+000          1.1630807816759894E+000          3.3336888037081152E+000          9.8653714546752158E-001          6.7819734430760725E-001 
                             112          1.1848382155191248E+007          1.6670953698036360E+001         -3.2904630196363982E-001         -7.1449494988688883E-008          4.4118574884795771E+000          4.9249271502000465E+000          1.1620074345934961E+000          3.3358349295218748E+000          9.8655670764373316E-001          6.7819640217676991E-001 
                             113          1.1848626433015740E+007          1.6670935409121096E+001         -3.2906459087890383E-001         -7.4869322682241242E-008          4.4130156318739209E+000          4.9272730783925143E+000          1.1608641119010412E+000          3.3381210984625764E+000          9.8656662721282307E-001          6.7819563673638505E-001 
                             114          1.1848821855275331E+007          1.6670920194787605E+001         -3.2907980521239466E-001         -7.7853636127900790E-008          4.4139760605115823E+000          4.9290777333773983E+000          1.1598455821181610E+000          3.3401577616796057E+000          9.8657114818720548E-001          6.7819500843513358E-001 
                             115          1.1848978193083005E+007          1.6670907639292270E+001         -3.2909236070772963E-001         -8.0310038356494120E-008          4.4147220729090852E+000          4.9303571698689419E+000          1.1589932755689265E+000          3.3418620476944865E+000          9.8657301573522937E-001          6.7819450462165409E-001 
                             116          1.1849103263329145E+007          1.6670897360445665E+001         -3.2910263955433550E-001         -8.2184587664846631E-008          4.4152937467684428E+000          4.9312482679164411E+000          1.1582954768739615E+000          3.3432573773096896E+000          9.8657372791153652E-001          6.7819410040066153E-001 
                             117          1.1849238296795301E+007          1.6670886073755938E+001         -3.2911392624406233E-001         -8.3584388702996047E-008          4.4158462974996722E+000          4.9320056326229746E+000          1.1575690577647690E+000          3.3447099214977878E+000          9.8657400921907157E-001          6.7819366085622856E-001 
                             118          1.1849386833608072E+007          1.6670873468610175E+001         -3.2912653138982506E-001         -8.4862099333261246E-008          4.4163018491936503E+000          4.9324737773360061E+000          1.1568920267333294E+000          3.3460636551829621E+000          9.8657409176406829E-001          6.7819317738560980E-001 
                             119          1.1849550224102123E+007          1.6670859432904994E+001         -3.2914056709500628E-001         -8.5902825982986446E-008          4.4166726692771388E+000          4.9327444922078989E+000          1.1562857440022973E+000          3.3472758549994053E+000          9.8657410691174563E-001          6.7819264179372374E-001 
                             120          1.1849729953645578E+007          1.6670843848628667E+001         -3.2915615137133258E-001         -8.6709597249974915E-008          4.4169479705325410E+000          4.9327618244172200E+000          1.1557438075961548E+000          3.3483593218237209E+000          9.8657410853171246E-001          6.7819205529643622E-001 
                             121          1.1849927656143377E+007          1.6670826604659769E+001         -3.2917339534023071E-001         -8.7221805924911544E-008          4.4170475657666417E+000          4.9323443391988055E+000          1.1553358745187456E+000          3.3491747387532640E+000          9.8657410864160799E-001          6.7819141385986148E-001 
                             122          1.1850145128890956E+007          1.6670807643337806E+001         -3.2919235666219393E-001         -8.7189416490321235E-008          4.4167282424837992E+000          4.9308846183811674E+000          1.1552446606756115E+000          3.3493566724746930E+000          9.8657410864474171E-001          6.7819070210576393E-001 
                             123          1.1850384348913291E+007          1.6670787096584800E+001         -3.2921290341520049E-001         -8.5890607336129727E-008          4.4168211397738606E+000          4.9306204871888806E+000          1.1549268004993449E+000          3.3499918575594010E+000          9.8657410864344719E-001          6.7818992392782895E-001 
