#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      2.0000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                             481          1.0042287128301879E+007          1.6158725525846940E+001         -3.8412744741530602E+000         -2.9088644481358705E-005          3.5635175630215326E+000          5.1771452842265777E+000          2.9847963525228507E+000         -3.2329624760237491E-001          5.3095496882019988E-001          6.6275053261752259E-001 
                             482          1.0042665344743805E+007          1.6147719614918589E+001         -3.8522803850814107E+000         -2.9099504168433256E-005          3.5636368219334500E+000          5.1771177362900724E+000          2.9845440607307627E+000         -3.2308756822855617E-001          5.3051089335441237E-001          6.6269271681196151E-001 
                             483          1.0043081382829921E+007          1.6135634716933346E+001         -3.8643652830666539E+000         -2.9047576143897393E-005          3.5637605802151189E+000          5.1771527778601447E+000          2.9843140649524615E+000         -3.2295272285723253E-001          5.2983416101518099E-001          6.6265079020484019E-001 
                             484          1.0043414213298814E+007          1.6125983360740506E+001         -3.8740166392594944E+000         -2.8997814487728829E-005          3.5638002942920020E+000          5.1771284203418713E+000          2.9842224580395587E+000         -3.2302935532012744E-001          5.2946818542148399E-001          6.6256876241787932E-001 
                             485          1.0043780326814597E+007          1.6115373647364958E+001         -3.8846263526350420E+000         -2.8979299911554082E-005          3.5640836844083092E+000          5.1772709220367465E+000          2.9837269286543808E+000         -3.2232412447808978E-001          5.2886651841392329E-001          6.6252874817508933E-001 
                             486          1.0044183051681960E+007          1.6103746895093064E+001         -3.8962531049069362E+000         -2.8870211934213305E-005          3.5643527682887197E+000          5.1773392327499277E+000          2.9832229162501518E+000         -3.2162954302179747E-001          5.2842778392342182E-001          6.6245737215160894E-001 
                             487          1.0044535353639005E+007          1.6093613877236521E+001         -3.9063861227634789E+000         -2.8762309302885774E-005          3.5645520386288996E+000          5.1773606455947512E+000          2.9828350819922038E+000         -3.2112723317753472E-001          5.2784516944152959E-001          6.6240554960597098E-001 
                             488          1.0044922885791754E+007          1.6082499224109384E+001         -3.9175007758906162E+000         -2.8680596044167412E-005          3.5645575525314412E+000          5.1772956759661746E+000          2.9827915693728309E+000         -3.2134024621240975E-001          5.2746977726194066E-001          6.6239347618118527E-001 
                             489          1.0045349171159780E+007          1.6070276092190397E+001         -3.9297239078096027E+000         -2.8673590124915254E-005          3.5646798632474384E+000          5.1772576221813296E+000          2.9825279210484141E+000         -3.2114315054607301E-001          5.2676407447368523E-001          6.6239284230157403E-001 
                             490          1.0045690199454200E+007          1.6060515752243539E+001         -3.9394842477564609E+000         -2.8620323024702927E-005          3.5648459007777422E+000          5.1772915079190716E+000          2.9822127888566783E+000         -3.2077673661056549E-001          5.2637826036808932E-001          6.6239217836478370E-001 
                             491          1.0046065330578061E+007          1.6049804311417624E+001         -3.9501956885823759E+000         -2.8553857956790142E-005          3.5649428312769031E+000          5.1773214517343877E+000          2.9820338997660141E+000         -3.2070870451755074E-001          5.2577769074982283E-001          6.6231141278227734E-001 
                             492          1.0046477974814309E+007          1.6038037485633073E+001         -3.9619625143669275E+000         -2.8515667373782773E-005          3.5649998726421974E+000          5.1772829319333100E+000          2.9819005571348867E+000         -3.2076053664073662E-001          5.2521115073908831E-001          6.6222696906818079E-001 
                             493          1.0046826715449572E+007          1.6028102062152957E+001         -3.9718979378470429E+000         -2.8489434483776019E-005          3.5651825925916287E+000          5.1773153210137552E+000          2.9815513117762467E+000         -3.2033117091272661E-001          5.2468257338055979E-001          6.6221110620756451E-001 
                             494          1.0047210330148360E+007          1.6017201162031824E+001         -3.9827988379681756E+000         -2.8416273296032093E-005          3.5656921720095780E+000          5.1775253256929314E+000          2.9806371552799367E+000         -3.1879832717623319E-001          5.2415136538758456E-001          6.6216889469556961E-001 
                             495          1.0047632306317026E+007          1.6005292456839939E+001         -3.9947075431600609E+000         -2.8221274271286753E-005          3.5658305316084355E+000          5.1774900424386221E+000          2.9803427944550660E+000         -3.1853262129480892E-001          5.2354069073189324E-001          6.6208816536620818E-001 
                             496          1.0048001449228467E+007          1.5994896614543602E+001         -4.0051033854563975E+000         -2.8162107341398356E-005          3.5660670449529750E+000          5.1775359903767457E+000          2.9798927417350489E+000         -3.1791469275646767E-001          5.2299387666361774E-001          6.6203392765475899E-001 
                             497          1.0048343405077828E+007          1.5985298392407664E+001         -4.0147016075923361E+000         -2.8068600534036825E-005          3.5660325270867483E+000          5.1774549689408058E+000          2.9799212667495327E+000         -3.1823243256759415E-001          5.2249232001239332E-001          6.6202473008319840E-001 
